"date","time","longitude","latitude"
"2017-04-23","12:08:04",-32.389038,-3.818415
"2017-04-23","12:08:15",-32.389057,-3.81833
"2017-04-23","12:08:26",-32.389053,-3.818321
"2017-04-23","12:08:37",-32.389053,-3.818321
"2017-04-23","12:08:47",-32.389027,-3.81828
"2017-04-23","12:08:58",-32.389008,-3.81736
"2017-04-23","12:09:09",-32.390198,-3.818047
"2017-04-23","12:09:20",-32.390781,-3.81869
"2017-04-23","12:09:31",-32.391991,-3.818439
"2017-04-23","12:09:42",-32.392269,-3.81837
"2017-04-23","12:09:53",-32.391438,-3.818432
"2017-04-23","12:10:04",-32.390816,-3.818587
"2017-04-23","12:10:15",-32.390327,-3.818466
"2017-04-23","12:10:26",-32.391296,-3.81866
"2017-04-23","12:10:37",-32.393066,-3.817686
"2017-04-23","12:10:48",-32.394783,-3.816892
"2017-04-23","12:10:59",-32.39608,-3.817162
"2017-04-23","12:11:10",-32.39711,-3.817702
"2017-04-23","12:11:21",-32.398006,-3.818408
"2017-04-23","12:11:32",-32.398609,-3.818999
"2017-04-23","12:11:43",-32.398125,-3.819673
"2017-04-23","12:11:54",-32.397541,-3.819882
"2017-04-23","12:12:05",-32.397617,-3.820599
"2017-04-23","12:12:16",-32.397331,-3.821198
"2017-04-23","12:12:27",-32.396606,-3.821201
"2017-04-23","12:12:38",-32.396206,-3.821688
"2017-04-23","12:12:49",-32.396049,-3.822126
"2017-04-23","12:13:00",-32.395382,-3.822197
"2017-04-23","12:13:11",-32.394333,-3.822588
"2017-04-23","12:13:22",-32.394657,-3.822731
"2017-04-23","12:13:33",-32.395275,-3.822567
"2017-04-23","12:13:44",-32.39542,-3.822402
"2017-04-23","12:13:55",-32.395885,-3.822473
"2017-04-23","12:14:06",-32.396191,-3.820951
"2017-04-23","12:14:17",-32.395607,-3.820659
"2017-04-23","12:14:28",-32.395733,-3.820568
"2017-04-23","12:14:39",-32.394794,-3.819691
"2017-04-23","12:14:49",-32.393284,-3.818918
"2017-04-23","12:15:01",-32.391899,-3.817668
"2017-04-23","12:15:12",-32.391548,-3.818397
"2017-04-23","12:15:23",-32.391571,-3.81847
"2017-04-23","12:15:34",-32.391571,-3.81847
"2017-04-23","12:15:45",-32.391571,-3.81847
"2017-04-23","12:15:56",-32.391571,-3.81847
"2017-04-23","12:16:07",-32.391571,-3.81847
"2017-04-23","12:16:18",-32.391571,-3.81847
"2017-04-23","12:16:29",-32.391571,-3.81847
"2017-04-23","12:16:40",-32.391571,-3.81847
"2017-04-23","12:16:51",-32.391571,-3.81847
"2017-04-23","12:17:02",-32.391571,-3.81847
"2017-04-23","12:17:13",-32.391571,-3.81847
"2017-04-23","12:17:24",-32.391571,-3.81847
"2017-04-23","12:17:35",-32.391571,-3.81847
"2017-04-23","12:17:46",-32.391571,-3.81847
"2017-04-23","12:17:57",-32.391571,-3.81847
"2017-04-23","12:18:07",-32.391571,-3.81847
"2017-04-23","12:18:18",-32.391571,-3.81847
"2017-04-23","12:18:29",-32.391571,-3.81847
"2017-04-23","12:18:40",-32.391571,-3.81847
"2017-04-23","12:18:51",-32.391571,-3.81847
"2017-04-23","12:19:02",-32.391571,-3.81847
"2017-04-23","12:19:13",-32.391571,-3.81847
"2017-04-23","12:19:24",-32.391571,-3.81847
"2017-04-23","12:19:35",-32.391571,-3.81847
"2017-04-23","12:19:46",-32.391571,-3.81847
"2017-04-23","12:19:57",-32.391571,-3.81847
"2017-04-23","12:20:08",-32.391571,-3.81847
"2017-04-23","12:20:19",-32.391571,-3.81847
"2017-04-23","12:20:30",-32.391571,-3.81847
"2017-04-23","12:20:41",-32.391571,-3.81847
"2017-04-23","12:20:52",-32.391571,-3.81847
"2017-04-23","12:21:03",-32.391571,-3.81847
"2017-04-23","12:21:14",-32.391571,-3.81847
"2017-04-23","12:21:25",-32.391571,-3.81847
"2017-04-23","12:21:36",-32.391571,-3.81847
"2017-04-23","12:21:47",-32.391571,-3.81847
"2017-04-23","12:21:58",-32.391571,-3.81847
"2017-04-23","12:22:09",-32.391571,-3.81847
"2017-04-23","12:22:20",-32.391571,-3.81847
"2017-04-23","12:22:31",-32.391571,-3.81847
"2017-04-23","12:22:42",-32.391571,-3.81847
"2017-04-23","12:22:53",-32.391571,-3.81847
"2017-04-23","12:23:04",-32.391571,-3.81847
"2017-04-23","12:23:15",-32.391571,-3.81847
"2017-04-23","12:23:26",-32.391571,-3.81847
"2017-04-23","12:23:37",-32.391571,-3.81847
"2017-04-23","12:23:48",-32.391571,-3.81847
"2017-04-23","12:23:59",-32.391571,-3.81847
"2017-04-23","12:24:10",-32.391571,-3.81847
"2017-04-23","12:24:21",-32.391571,-3.81847
"2017-04-23","12:24:31",-32.391571,-3.81847
"2017-04-23","12:24:43",-32.391571,-3.81847
"2017-04-23","12:24:54",-32.391571,-3.81847
"2017-04-23","12:25:05",-32.391571,-3.81847
"2017-04-23","12:25:16",-32.391571,-3.81847
"2017-04-23","12:25:27",-32.391571,-3.81847
"2017-04-23","12:25:38",-32.391571,-3.81847
"2017-04-23","12:25:49",-32.391571,-3.81847
"2017-04-23","12:26:00",-32.391571,-3.81847
"2017-04-23","12:26:11",-32.391571,-3.81847
"2017-04-23","12:26:22",-32.391571,-3.81847
"2017-04-23","12:26:33",-32.391571,-3.81847
"2017-04-23","12:26:44",-32.391571,-3.81847
"2017-04-23","12:26:55",-32.391571,-3.81847
"2017-04-23","12:27:06",-32.391571,-3.81847
"2017-04-23","12:27:17",-32.391571,-3.81847
"2017-04-23","12:27:28",-32.391571,-3.81847
"2017-04-23","12:27:39",-32.391571,-3.81847
"2017-04-23","12:27:50",-32.391571,-3.81847
"2017-04-23","12:28:01",-32.391571,-3.81847
"2017-04-23","12:28:12",-32.391571,-3.81847
"2017-04-23","12:28:23",-32.391571,-3.81847
"2017-04-23","12:28:34",-32.391571,-3.81847
"2017-04-23","12:28:45",-32.391571,-3.81847
"2017-04-23","12:28:56",-32.391571,-3.81847
"2017-04-23","12:29:07",-32.391571,-3.81847
"2017-04-23","12:29:18",-32.391571,-3.81847
"2017-04-23","12:29:29",-32.391571,-3.81847
"2017-04-23","12:29:40",-32.391571,-3.81847
"2017-04-23","12:29:51",-32.391571,-3.81847
"2017-04-23","12:30:02",-32.391571,-3.81847
"2017-04-23","12:30:13",-32.391571,-3.81847
"2017-04-23","12:30:24",-32.391571,-3.81847
"2017-04-23","12:30:35",-32.391571,-3.81847
"2017-04-23","12:30:46",-32.391571,-3.81847
"2017-04-23","12:30:57",-32.391571,-3.81847
"2017-04-23","12:31:08",-32.391571,-3.81847
"2017-04-23","12:31:19",-32.391571,-3.81847
"2017-04-23","12:31:30",-32.391571,-3.81847
"2017-04-23","12:31:41",-32.391571,-3.81847
"2017-04-23","12:31:52",-32.391571,-3.81847
"2017-04-23","12:32:03",-32.391571,-3.81847
"2017-04-23","12:32:14",-32.391571,-3.81847
"2017-04-23","12:32:25",-32.391571,-3.81847
"2017-04-23","12:32:36",-32.391571,-3.81847
"2017-04-23","12:32:47",-32.391571,-3.81847
"2017-04-23","12:32:58",-32.391571,-3.81847
"2017-04-23","12:33:09",-32.391571,-3.81847
"2017-04-23","12:33:20",-32.391571,-3.81847
"2017-04-23","12:33:31",-32.391571,-3.81847
"2017-04-23","12:33:42",-32.391571,-3.81847
"2017-04-23","12:33:53",-32.391571,-3.81847
"2017-04-23","12:34:04",-32.391571,-3.81847
"2017-04-23","12:34:15",-32.391571,-3.81847
"2017-04-23","12:34:26",-32.391571,-3.81847
"2017-04-23","12:34:37",-32.391571,-3.81847
"2017-04-23","12:34:48",-32.391571,-3.81847
"2017-04-23","12:34:59",-32.391571,-3.81847
"2017-04-23","12:35:10",-32.391571,-3.81847
"2017-04-23","12:35:21",-32.391571,-3.81847
"2017-04-23","12:35:32",-32.391571,-3.81847
"2017-04-23","12:35:43",-32.391571,-3.81847
"2017-04-23","12:35:54",-32.391571,-3.81847
"2017-04-23","12:36:05",-32.391571,-3.81847
"2017-04-23","12:36:16",-32.391571,-3.81847
"2017-04-23","12:36:27",-32.391571,-3.81847
"2017-04-23","12:36:38",-32.391571,-3.81847
"2017-04-23","12:36:49",-32.391571,-3.81847
"2017-04-23","12:37:00",-32.391571,-3.81847
"2017-04-23","12:37:11",-32.391571,-3.81847
"2017-04-23","12:37:22",-32.391571,-3.81847
"2017-04-23","12:37:33",-32.391571,-3.81847
"2017-04-23","12:37:44",-32.391571,-3.81847
"2017-04-23","12:37:55",-32.391571,-3.81847
"2017-04-23","12:38:06",-32.391571,-3.81847
"2017-04-23","12:38:17",-32.391571,-3.81847
"2017-04-23","12:38:28",-32.391571,-3.81847
